"FundingOrgName","ProjectReference","LeadROName","Department","ProjectCategory","PISurname","PIFirstName","PIOtherNames","PI ORCID iD","StudentSurname","StudentFirstName","StudentOtherNames","Student ORCID iD","Title","StartDate","EndDate","AwardPounds","ExpenditurePounds","Region","Status","Classifications 1","Classifications 2","Classifications 3","Classifications 4","Classifications 5","Other Classifications","GTRProjectUrl","ProjectId","FundingOrgId","LeadROId","PIId"
"NERC","NE/D005035/1","University of Edinburgh","Sch of Geosciences","Research Grant","Sitch","Stephen","","",,,,"","Tropical Biomes in Transition","30/04/2006","29/04/2011","286791",,,"Closed","Biogeochemical Cycles","Climate & Climate Change","Ecosystem Scale Processes","Land - Atmosphere Interactions","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/D005035/1","12D33EEA-F989-4788-9D57-1BAA2BFEAAF5","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","2DB7ED73-8E89-457A-A395-FAC12F929C1A","62EF5474-027F-4B46-B27C-10BD5B85D7C1"
"NERC","NE/I001190/1","National Oceanography Centre","Science and Technology","Research Grant","Mowlem","Matt","","http://orcid.org/0000-0001-7613-6121",,,,"","Fluorescence Lifetime In situ Carbon Dioxide Sensors for Oceanic Flux and Acidification Studies at High Spatial and Temporal Resolution","08/12/2010","07/12/2011","147151",,,"Closed","Biogeochemical Cycles","Climate & Climate Change","Ocean - Atmosphere Interact.","Technol. for Environ. Appl.","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/I001190/1","E5E6A63F-BBA8-4707-AEBB-0B99999B2183","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","4DB630C7-7E13-4610-A1C3-29601903CEE3","E6C3B8A7-A437-4F7B-9DA7-722E6CB0CBD1"
"NERC","NE/L012936/1","University of Cambridge","Research Services Division","Research Grant","Najdanovic","Gordana","","",,,,"","IAA Proposal","01/11/2013","12/11/2013","201620",,,"Closed","Agricultural systems","Animal Welfare","Climate & Climate Change","Earth & environmental","Ocean - Atmosphere Interact.",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/L012936/1","B123BDDE-CA55-43E5-8059-1D346032660A","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","D1774113-D5D2-4B7C-A412-66A90FE4B96F","FA83F8F3-C5AA-4743-A4E2-0705F9CC93D4"
"NERC","NE/G003416/1","University of Oxford","Earth Sciences","Research Grant","Henderson","Gideon","","",,,,"","Controls on stalagmite geochemistry","30/04/2009","31/12/2011","202835",,,"Closed","Climate & Climate Change","Earth Surface Processes","Environmental Microbiology","Palaeoenvironments","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/G003416/1","73C4EE8D-A4C3-4136-AB7D-15E74214679E","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9","C6D3981D-C5D7-4EF5-8992-00685EBEB191"
"NERC","NE/G006148/1","University of Oxford","Oxford Physics","Research Grant","Stier","Philip","","http://orcid.org/0000-0002-1191-0128",,,,"","AErosol model RObustness and Sensitivity study for improved climate and air quality prediction (AEROS)","31/08/2009","29/09/2013","288031",,,"Closed","Climate & Climate Change","Pollution","Tropospheric Processes","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/G006148/1","3D009838-4418-4A10-B0ED-13EA99A07435","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9","3C1AA271-05AE-4819-8A0F-DEC66E59068F"
"NERC","NE/R009686/1","University of Leeds","School of Earth and Environment","Research Grant","Brooks","Ian","M.","http://orcid.org/0000-0002-5051-1322",,,,"","MOCCHA Analysis of Dynamic, Cloud, and Aerosol Processes","31/03/2018","30/11/2021","649234",,,"Closed","Boundary Layer Meteorology","Climate & Climate Change","Radiative Processes & Effects","Water In The Atmosphere","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/R009686/1","29D3810E-C919-403A-B27F-17CB42F497E9","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","83D87776-5958-42AE-889D-B8AECF16B468","BBCB83F2-B5D2-43B9-859E-0DA9CC0F63D5"
"NERC","NE/M017826/1","University of Oxford","Earth Sciences","Fellowship","Plancherel","Yves","","http://orcid.org/0000-0002-3624-0757",,,,"","The large-scale oceanic distribution of trace elements: disentangling preformed contributions, regenerative processes, subsurface sources and sinks","31/05/2015","29/06/2018","501472",,,"Closed","Biogeochemical Cycles","Climate & Climate Change","Earth Resources","Ecosystem Scale Processes","Ocean Circulation",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/M017826/1","FCA1F2A4-703E-40CF-8CC3-10DA4E782E8E","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9","D5325D65-0C64-4478-AA80-3A736DFA9B1F"
"NERC","NE/F009356/1","Bangor University","Sch of Environment and Natural Resources","Research Grant","Pullin","Andrew","Stuart","",,,,"","Using systematic review methodology to establish an evidence base for implementation of the Environment Agency Wales Climate Change Strategy","13/04/2008","13/11/2011","164792",,,"Closed","Climate & Climate Change","Conservation Ecology","Environment & Health","Land - Atmosphere Interactions","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/F009356/1","5D0C91F2-62F9-45BC-98DF-1792717561FE","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","F9F1D136-12E3-4BE4-9668-0C9BC4A7C1BF","50BDFC73-2098-41C9-B705-3019DD834213"
"NERC","NE/E011713/1","University of Exeter","Geography","Research Grant","Bell","Victoria","Anne","",,,,"","Impacts of Climate Change on Erosion, Sediment Transport and Soil Carbon in the UK and Europe","31/03/2007","29/09/2010","127008",,,"Closed","Climate & Climate Change","Earth Surface Processes","Hydrological Processes","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/E011713/1","F84285F6-1C39-4091-B28A-1FEBF482194C","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","961756BF-E31F-4A13-836F-0A09BA02385C","6173F487-FFD3-4FEF-85DD-3632690C5A50"
"NERC","NE/L002388/1","Newcastle University","Civil Engineering and Geosciences","Research Grant","Manning","David","Andrew","",,,,"","LAYERS of material flows for E-tech elements","31/08/2013","30/05/2014","67327",,,"Closed","Climate & Climate Change","Earth Resources","Strategic Management","Technol. for Environ. Appl.","Wind Power",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/L002388/1","C6A3DCDF-8358-46FB-B5AA-1B17AB437568","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","5E2B04DD-4A03-45ED-9892-61C5CCB8AC68","C806DF04-9D1F-4755-94F1-DD41C2944055"
"NERC","NE/N015584/1","NERC British Antarctic Survey","Science Programmes","Research Grant","Jones","Anna","","http://orcid.org/0000-0002-2040-4841",,,,"","The Global Methane Budget","30/04/2016","31/10/2020","216480",,,"Closed","Biogeochemical Cycles","Climate & Climate Change","Land - Atmosphere Interactions","Tropospheric Processes","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/N015584/1","E193E540-8366-4DBA-8C29-2D62FBB440E9","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","21CFC584-0BCD-450C-B2C1-EFF574194DBF","40D9A2DF-29AB-45C6-87DB-3C6B6290979A"
"NERC","NE/N012658/1","University of East Anglia","Environmental Sciences","Fellowship","Queste","Bastien","Yves","http://orcid.org/0000-0002-3786-2275",,,,"","Implementing smart autonomous instrumentation","01/11/2015","29/04/2016","24528",,,"Closed","Climate & Climate Change","Earth & environmental","Earth Resources","Ecosystem Scale Processes","Survey & Monitoring",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/N012658/1","E37D100D-DD17-4AB6-943C-2D18AF3551A1","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","88C5F7F9-8DCC-41C9-BC4F-F37DA01075C7","A4E230A6-07DF-41E9-9775-4B3EBCE6B56C"
"NERC","NE/H008160/1","The Natural History Museum","Life Sciences","Research Grant","Brooks","Steve","","",,,,"","Influence of global teleconnections on Holocene climate in Kamchatka","14/03/2010","12/04/2014","235105",,,"Closed","Climate & Climate Change","Land - Atmosphere Interactions","Palaeoenvironments","Quaternary Science","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/H008160/1","B71A4447-ACCB-49B5-851E-3699DD6F43D4","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","B2F6103D-47D2-486A-8F7C-C62362BAACD9","061F17EB-D43D-476F-9DA9-F00167594336"
"NERC","NE/G016038/1","University of Reading","Meteorology","Research Grant","Hogan","Robin","James","",,,,"","The effect of 3D radiative transfer on climate","31/08/2009","29/06/2013","259418",,,"Closed","Climate & Climate Change","Radiative Processes & Effects","Water In The Atmosphere","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/G016038/1","2A0C78DC-CEB1-44A4-BD38-30F8DA430460","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","E89C3602-0FB4-4044-A918-58966B8A10B2","B5FBB21A-38F7-4471-BDC1-261EEA642E9B"
"NERC","NE/J006203/1","University of Edinburgh","Sch of Geosciences","Research Grant","Palmer","Paul","","",,,,"","Co-ordinated Airborne Studies in the Tropics - CAST","30/04/2012","30/03/2017","230483",,,"Closed","Climate & Climate Change","Large Scale Dynamics/Transport","Ocean - Atmosphere Interact.","Stratospheric Processes","Tropospheric Processes",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/J006203/1","002EE10A-D82C-4920-AE6E-3EB1B169430A","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","2DB7ED73-8E89-457A-A395-FAC12F929C1A","F64F8711-B1DE-406B-B648-5A427216B839"
"NERC","NE/H011579/1","Heriot-Watt University","Institute Of Petroleum Engineering","Research Grant","Lever","Helen","","",,,,"","IODP Canterbury Basin Expedition","05/11/2009","04/01/2010","7393",,,"Closed","Climate & Climate Change","Earth Surface Processes","Ocean Circulation","Sediment/Sedimentary Processes","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/H011579/1","BA329DD7-1A77-46B8-8223-2D573B02F36D","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","E5A82D2C-5AD4-488A-ACFF-566345A5D6DA","798DECA2-88F2-42D2-8328-8ECEC973352A"
"NERC","NE/S017267/1","University of East Anglia","Tyndall Centre","Research Grant","Warren","Rachel","","http://orcid.org/0000-0002-0122-1599",,,,"","Impacts and Risk Assessment to better inform Resilience Planning (IMPRES)","01/02/2019","30/07/2020","239876",,,"Closed","Agricultural systems","Climate & Climate Change","Conservation Ecology","Environmental economics","Regional & Extreme Weather",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/S017267/1","C76772E4-C7C1-4365-949E-33FB82E044E2","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","88C5F7F9-8DCC-41C9-BC4F-F37DA01075C7","7CCB20AC-A2D5-42AD-81D1-B630B5E7EE1A"
"NERC","NE/S004602/2","National Oceanography Centre (WEF011019)","Science and Technology","Research Grant","Josey","Simon","","",,,,"","Emergence of Climate Hazards","01/11/2019","31/01/2022","147851",,,"Active","Climate & Climate Change","Regional & Extreme Weather","","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/S004602/2","C629F825-3731-4A73-8B1A-352E5BE7B506","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","333FAC7F-030F-4A9C-87FD-78DB66107E58","8F7C5BD3-FE63-4926-B767-312D8FBF1963"
"NERC","NE/I005714/1","University of Bristol","Geographical Sciences","Research Grant","Lunt","Dan","","",,,,"","The Descent into the Icehouse","31/03/2011","30/03/2014","154871",,,"Closed","Biogeochemical Cycles","Climate & Climate Change","Palaeobiology","Palaeoenvironments","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/I005714/1","E38CFA7F-9A0A-4369-9D7D-39BC471869B5","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","4A348A76-B2D0-4DDD-804A-CE735A6D3798","2D6E6407-AC6A-4B72-9952-F52AABD75274"
"NERC","NE/P006787/1","University of Reading","National Centre for Atmospheric Science","Research Grant","Woolnough","Steven","James","http://orcid.org/0000-0003-0500-8514",,,,"","The potential of seasonal-to-decadal-scale inter-regional linkages to advance climate predictions (InterDec)","31/05/2016","30/07/2020","285187",,,"Closed","Climate & Climate Change","Large Scale Dynamics/Transport","Ocean - Atmosphere Interact.","Ocean Circulation","Stratospheric Processes",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/P006787/1","CDECA395-9246-44AF-80D8-2FB04D58B138","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","E89C3602-0FB4-4044-A918-58966B8A10B2","510BA244-9342-4BBD-AEA9-CB0DA2B6842B"
"NERC","NE/H002561/1","University of Manchester","Earth Atmospheric and Env Sciences","Research Grant","McFiggans","Gordon","Bruce","",,,,"","A Novel Controlled Thermal Desorption Technique for Evaluation of Organic Aerosol Component Volatility and Absorptive Partitioning","31/03/2010","30/03/2012","197854",,,"Closed","Atmospheric Kinetics","Climate & Climate Change","Pollution","Tropospheric Processes","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/H002561/1","BB90B0C2-F887-46BA-BFC5-2957F1D89327","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","68D0E3C9-9246-4CFC-B5E9-48584CF82993","A757DCA4-11A9-4E31-A909-4178F9A4326C"
"NERC","NE/F002408/1","University of Liverpool","Earth Surface Dynamics","Research Grant","Williams","Richard","Guy","http://orcid.org/0000-0002-3180-7558",,,,"","Sensitivity of ocean carbon cycling to anthropogenic emissions","31/08/2008","31/12/2010","193005",,,"Closed","Biogeochemical Cycles","Climate & Climate Change","Ocean - Atmosphere Interact.","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/F002408/1","5C0B9B2F-6403-49B1-B4BB-21A76C982655","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","A0A585E0-6B0D-4643-A3A6-47943B4CBFEF","9DAEE781-4295-4F32-8FB1-9E2F0F3FD19D"
"NERC","NE/G01499X/2","Imperial College London","Earth Science and Engineering","Fellowship","Goldberg","Tatiana","","",,,,"","Understanding short term changes in seawater redox during Cretaceous Oceanic Anoxic Events using combined isotopic tracers","01/11/2009","31/10/2012","261564",,,"Closed","Biogeochemical Cycles","Climate & Climate Change","Land - Ocean Interactions","Palaeoenvironments","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/G01499X/2","56FA8806-1365-4306-B8AF-236FAD0B2A32","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","46387D84-F71E-4B7D-8C7D-9C288F113510","18493AAC-7FFD-4C81-B522-1E9479D9F6BD"
