"FundingOrgName","ProjectReference","LeadROName","Department","ProjectCategory","PISurname","PIFirstName","PIOtherNames","PI ORCID iD","StudentSurname","StudentFirstName","StudentOtherNames","Student ORCID iD","Title","StartDate","EndDate","AwardPounds","ExpenditurePounds","Region","Status","Classifications 1","Classifications 2","Classifications 3","Classifications 4","Classifications 5","Other Classifications","GTRProjectUrl","ProjectId","FundingOrgId","LeadROId","PIId"
"NERC","NE/X004589/1","University of Strathclyde","Mechanical and Aerospace Engineering","Research Grant","Johnstone","Cameron","","",,,,"","Renewable Energy Microgrid Integration for Remote, Off-grid Cabins in Nunavut","05/05/2022","04/05/2025","553293",,,"Active","Energy - Marine & Hydropower","Energy Efficiency","Energy Storage","Solar Technology","Wind Power",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/X004589/1","652A9A1D-5A87-4B00-8631-4A6A84ABCE75","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","5BB4F8BF-B4E0-4EAF-9AF5-885E19D64850","BDFA40D4-E39C-49E7-AC2D-A30E976C9A87"
"NERC","NE/R013489/1","Lancaster University","Lancaster Environment Centre","Fellowship","Armstrong","Alona","","",,,,"","Strategically integrated renewable energy and environment systems (SIRE)","01/01/2018","29/06/2021","390973",,,"Closed","Ecosystem Scale Processes","Solar Technology","Spatial Planning","Sustainable Energy Networks","Wind Power",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/R013489/1","FCF34E04-C157-4FC3-8BFC-655A7C9CA3BB","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","44160F04-5CBF-4E8E-A6C6-C0EF61A5865C","B1BF97D5-29C4-46D9-9CBF-364C6A625D63"
"NERC","NE/M021882/1","University of Exeter","Biosciences","Research Grant","Mathews","Fiona","","http://orcid.org/0000-0002-2580-2769",,,,"","Evaluating the impacts of wind turbines on bat populations","30/06/2015","31/10/2016","99897",,,"Closed","Conservation Ecology","Environmental planning","Population Ecology","Wind Power","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/M021882/1","6968F079-5DFA-4B8B-AEB7-74EFF87A864D","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","961756BF-E31F-4A13-836F-0A09BA02385C","2180095C-C3F9-45F0-8219-9CA12B258969"
"NERC","NE/M006085/1","University of Reading","Meteorology","Research Grant","Brayshaw","David","","",,,,"","Ocean Dynamics as Driver of Seasonal to Decadal European Atmospheric variability (ODYSEA)","09/08/2015","08/08/2018","251465",,,"Closed","Climate & Climate Change","Ocean - Atmosphere Interact.","Regional & Extreme Weather","Sustainable Energy Networks","Wind Power",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/M006085/1","157E5DC3-4C5E-4EEF-A961-AC2F06F80E2D","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","E89C3602-0FB4-4044-A918-58966B8A10B2","EB21C5D1-7816-45FC-A3BE-0FD6ED201EB1"
"NERC","NE/R014698/1","Scottish Association For Marine Science","Contracts Office","Research Grant","Wilding","Thomas","Andrew","",,,,"","Improving marine growth estimates using 3D photogrammetry","01/01/2018","31/03/2019","82180",,,"Closed","Ecosystem Scale Processes","Energy - Conventional","Environmental planning","Wind Power","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/R014698/1","A617507B-DF9B-4886-9A12-B6491BF1EBE4","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","1ED25A21-FD91-4EC2-A06F-724F9F2CDC3D","DAF5F39B-E17B-476E-BBB0-0A746F9D02D9"
"NERC","NE/L002728/1","University of the Highlands and Islands","The North Highland College UHI","Research Grant","Masden","Elizabeth","Anne","",,,,"","Developing an avian collision risk model to incorporate variability and uncertainty","01/11/2013","31/12/2014","80798",,,"Closed","Animal organisms","Conservation Ecology","Spatial Planning","Wind Power","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/L002728/1","392BCF67-0F6C-47EB-B555-E7D250007EA5","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","8BA3C264-769F-487E-B61A-2D4CB6A105B6","490AEC86-714F-41BA-A7FA-369C1DE6B7EF"
"NERC","NE/L002388/1","Newcastle University","Civil Engineering and Geosciences","Research Grant","Manning","David","Andrew","",,,,"","LAYERS of material flows for E-tech elements","31/08/2013","30/05/2014","67327",,,"Closed","Climate & Climate Change","Earth Resources","Strategic Management","Technol. for Environ. Appl.","Wind Power",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/L002388/1","C6A3DCDF-8358-46FB-B5AA-1B17AB437568","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","5E2B04DD-4A03-45ED-9892-61C5CCB8AC68","C806DF04-9D1F-4755-94F1-DD41C2944055"
"NERC","NE/N005341/1","University of Strathclyde","Mechanical and Aerospace Engineering","Fellowship","Anderson","Pamela","Catherine","",,,,"","Knowledge Exchange for Satellite Applications in the Marine Sector","30/09/2015","15/11/2015","153697",,,"Closed","Ecosystem Scale Processes","Energy - Marine & Hydropower","Ocean - Atmosphere Interact.","Ocean Circulation","Wind Power",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/N005341/1","CFE5C90E-D631-43A2-8A43-2FBAEF4C938D","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","5BB4F8BF-B4E0-4EAF-9AF5-885E19D64850","201C4474-62F6-4664-87CF-0C6F37D5C06A"
"NERC","NE/R013276/1","University of Reading","Meteorology","Fellowship","Drew","Daniel","","",,,,"","Critical weather types for wind and solar power forecasts in the UK","01/01/2018","31/12/2019","75724",,,"Closed","Boundary Layer Meteorology","Radiative Processes & Effects","Sustainable Energy Networks","Sustainable Energy Vectors","Wind Power",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/R013276/1","FC27E7D5-7A48-40AA-91D9-89A6725E809E","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","E89C3602-0FB4-4044-A918-58966B8A10B2","731DCF75-1654-452F-8A48-1CE783803FA3"
"NERC","NE/M008444/1","NERC British Geological Survey","Engineering Geology","Research Grant","Gunn","David","Andrew","",,,,"","Wind Turbine Foundation Ultrasonic Spectral Characterisation (WINSPEC)","31/10/2014","30/10/2015","39433",,,"Closed","Survey & Monitoring","Technol. for Environ. Appl.","Technology and method dev","Wind Power","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/M008444/1","2BEF8A2C-3CC4-4D97-AB5B-73EB33ADCA9A","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","7ADE0AB2-1050-4241-987D-F3B1C3322E05","EA24779C-1205-4512-B7EE-E204DE42AC65"
"NERC","NE/J004251/1","University of St Andrews","Biology","Research Grant","Thompson","David","","",,,,"","Understanding How Marine Renewable Device Operations Influence Fine Scale Habitat Use and Behaviour of Marine Vertebrates (RESPONSE)","29/09/2011","30/11/2016","311380",,,"Closed","Animal behaviour","Energy - Marine & Hydropower","Environmental planning","Wind Power","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/J004251/1","14EFAB51-1335-4924-9966-92B3AFA025EF","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","C0E4FAD2-3C8B-410A-B6DF-3B9B9E433060","042962DF-A599-4D48-916D-5F11F2EEDE0C"
"NERC","NE/M020584/1","University of Strathclyde","Mechanical and Aerospace Engineering","Fellowship","Anderson","Pamela","Catherine","",,,,"","Satellite Applications KE Fellowship","12/01/2015","10/05/2015","14863",,,"Closed","Climate & Climate Change","Earth & environmental","Ocean Circulation","Science and Technology Studies","Wind Power",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/M020584/1","804B5AF7-DE21-4121-AB5C-0D96FFE7053D","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","5BB4F8BF-B4E0-4EAF-9AF5-885E19D64850","201C4474-62F6-4664-87CF-0C6F37D5C06A"
"NERC","NE/N00731X/1","University of Nottingham","Faculty of Engineering","Research Grant","Moore","Terry","","http://orcid.org/0000-0002-6169-059X",,,,"","Data4Sustain - integration of data to facilitate renewable energy technology use within urban environments","30/06/2015","29/06/2016","28407",,,"Closed","Energy Efficiency","Solar Technology","Sustainable Energy Networks","Sustainable Energy Vectors","Wind Power",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/N00731X/1","0BA92CBB-88F1-4CAA-8A8D-AC23475B870D","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","936D002F-A8D1-4A93-AE5D-825ED0903D8D","ED5A3AB5-323A-4542-AB74-90E6D368B51F"
"NERC","NE/M000184/1","University of Aberdeen","Inst of Biological and Environmental Sci","Research Grant","Scott","Beth","","http://orcid.org/0000-0001-5412-3952",,,,"","Cooperative Participatory Evaluation of Renewable Technologies on Ecosystem Services (CORPORATES).","30/06/2014","30/03/2016","85552",,,"Closed","Conservation Ecology","Ecosystem Scale Processes","Environmental planning","Information & Knowledge Mgmt","Wind Power",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=NE/M000184/1","71EBEBA3-9DCF-425A-A984-B07D80275C3D","8A03ED41-E67D-4F4A-B5DD-AAFB272B6471","F7E13617-2678-475B-99E4-31479C92038D","840DC5C3-017A-4AD7-9515-563BD0E71163"
