"FundingOrgName","ProjectReference","LeadROName","Department","ProjectCategory","PISurname","PIFirstName","PIOtherNames","PI ORCID iD","StudentSurname","StudentFirstName","StudentOtherNames","Student ORCID iD","Title","StartDate","EndDate","AwardPounds","ExpenditurePounds","Region","Status","Classifications 1","Classifications 2","Classifications 3","Classifications 4","Classifications 5","Other Classifications","GTRProjectUrl","ProjectId","FundingOrgId","LeadROId","PIId"
"AHRC","AH/S012486/1","University of the Arts London","CCW Grad School","Research Grant","Velios","Athanasios","","http://orcid.org/0000-0002-4654-8675",,,,"","Linked Conservation Data","01/02/2019","31/01/2020","48271",,,"Closed","Computer Sys. & Architecture","Conservation Science","Heritage Management","Information Sci. & Retrieval","Museum & Gallery Studies",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/S012486/1","70E14F58-0B78-4E40-BFD6-DCAB36BEAD0E","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","A037C26F-2172-4927-91DA-921F67B7EF39","D0B2A345-C219-4F30-8050-B120ABEB9D31"
"AHRC","AH/M008622/1","University College London","Bartlett Sch of Env, Energy & Resources","Fellowship","Cassar","May","","",,,,"","Public benefit, cultural &amp; economic impact &amp; growth prospects of heritage science research: Creating a Heritage Science Innovation Systems Framework","02/12/2014","29/04/2017","198810",,,"Closed","Conservation Science","Innovation","Policy, Arts Mgmt & Creat Ind","Research approaches","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/M008622/1","B8059F35-2AB0-4D3B-AC19-D5186FEC9691","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","3A5E126D-C175-4730-9B7B-E6D8CF447F83","3AF391BC-7862-468E-B4EF-5A9408577E4C"
"AHRC","AH/G015201/1","University College London","Institute of Archaeology","Research Grant","Pye","Elizabeth","Mary","",,,,"","Cultural Encounters and Explorations: Conservation's 'Catch-22'","01/02/2009","30/11/2009","24448",,,"Closed","Conservation Science","","","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/G015201/1","AC8954F2-E5F4-4696-8345-4881CC365131","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","3A5E126D-C175-4730-9B7B-E6D8CF447F83","B60B5463-9C4D-4810-9943-6EE582EB4F53"
"AHRC","AH/T005297/1","University of East Anglia","Literature, Drama and Creative Writing","Fellowship","Waters","Steve","","",,,,"","The Song of the Reeds - Dramatising Conservation.","30/09/2020","30/07/2022","198412",,,"Active","Climate & Climate Change","Conservation Ecology","Conservation Science","Creative Writing","Dramaturgy",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/T005297/1","50F17D21-31C4-45C2-9CE5-6000C6809E20","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","88C5F7F9-8DCC-41C9-BC4F-F37DA01075C7","ADA9C74B-91E1-485D-B6EE-1046C65CF6DF"
"AHRC","AH/V006568/1","Queen's University of Belfast","Sch of Natural and Built Environment","Research Grant","Megarry","William","Peter","",,,,"","Values-based Climate Change Risk Assessment: Piloting the Climate Vulnerability Index for Cultural Heritage in Africa [Highlight Notice]","01/12/2020","30/08/2022","143157",,,"Active","Climate & Climate Change","Conservation Science","Heritage Management","Landscape & Environ. Archaeol.","Nat Resources, Env & Rural Dev",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/V006568/1","F9049B41-0BD2-46E6-9B60-BF129F55058C","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","EC23DA53-CA73-4104-A3F6-2A9523484E69","87C3C12E-A2E7-4DAB-8985-025759D2525C"
"AHRC","AH/W011573/1","The National Archives","Collection Care","Research Grant","Pereira-Pardo","Lucia","","http://orcid.org/0000-0002-4708-2467",,,,"","Capturing the Materiality of the Prize Papers: a set of 19th-century textile samples from Canton and Batavia as a case study","14/02/2022","12/08/2022","28890",,,"Active","Analytical Science","Conservation Of Art & Textiles","Conservation Science","Economic & Social History","Materials Characterisation",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/W011573/1","AC763FDF-0065-46CE-9111-B65C51FDEE83","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","6B007324-0D1B-4BCC-82BC-DE8439263BA8","EA3FA855-1AC3-4F18-A33C-5171477E44F2"
"AHRC","AH/K006010/1","The National Archives","Collection Care","Research Grant","Bell","Nancy","","",,,,"","Mind the Gap: Rigour and Relevance in Heritage Science Research","28/01/2013","27/01/2014","79796",,,"Closed","Conservation Science","Heritage Management","Museum & Gallery Studies","Research approaches","Science and Technology Studies",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/K006010/1","94B57B77-2872-4F57-84A5-2E33850F32D7","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","6B007324-0D1B-4BCC-82BC-DE8439263BA8","31CF5543-C506-41DE-AB5A-70089E7745C4"
"AHRC","AH/X000370/1","Historic Environment Scotland","Conservation Group","Research Grant","Wilson","Lyn","","http://orcid.org/0000-0003-0111-1768",,,,"","Eternal Connections","01/02/2022","30/08/2022","26805",,,"Active","Conservation Science","Heritage Management","Museum & Gallery Studies","Policy, Arts Mgmt & Creat Ind","Science and Technology Studies",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/X000370/1","539C6D72-0538-4F21-B351-01E4169D566D","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","70EEB1A2-4E8C-45D6-881A-2DD01F8CE983","800BCD0D-5360-414C-B255-F7A03524DD8E"
"AHRC","AH/W011565/1","Newcastle University","Sch of History, Classics and Archaeology","Research Grant","Waite","sally","","",,,,"","Shining a Light on Women and Children in Antiquity","14/02/2022","12/10/2022","36076",,,"Active","Archaeology of Literate Soc.","Art History","Classical Reception","Conservation Science","Curriculum areas",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/W011565/1","9665978C-9759-4099-80A8-683B575A2697","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","5E2B04DD-4A03-45ED-9892-61C5CCB8AC68","84C1FEC9-64F0-4BB0-887B-D798EBC3B5F8"
"AHRC","AH/W001462/1","Manchester Metropolitan University","Politics, Philosophy & History","Research Grant","Edwards","Benjamin","","http://orcid.org/0000-0003-3518-2193",,,,"","AHRC Infrastructure Policy and Engagement Fellowships - Heritage Science and Conservation Research","28/03/2021","27/07/2021","36170",,,"Closed","Conservation Science","Heritage Management","","","",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/W001462/1","B7D22782-A9FC-46C5-A835-6BBE645912A2","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","E594FDB4-DD6F-441F-90D6-C423A2916446","A7A1DE7A-9CED-409F-B07F-6986E072613E"
"AHRC","AH/R007926/1","University of Bedfordshire","Inst of Biomedical and Env Sci and Tech","Research Grant","Sreenivasaprasad","S","","",,,,"","Green Conservation of Cultural Heritage in Egypt","01/01/2020","31/12/2022","209510",,,"Active","Conservation Of Art & Textiles","Conservation Science","Heritage Management","Microbiology","Museum & Gallery Studies","Newton","http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/R007926/1","4F5487E6-6345-49B0-9504-8810F1845E29","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","BA42FE9E-1091-4F26-9645-58A2BECFD230","F5D351C8-CDE6-4E75-ACC5-07789743FB07"
"AHRC","AH/T013184/1","Nottingham Trent University","School of Science & Technology","Research Grant","Liang","Haida","","",,,,"","AI for DIGILAB: A New Concept in Digital Infrastructure for Heritage Materials Research","01/02/2020","28/04/2022","80612",,,"Active","Art History","Artificial Intelligence","Conservation Science","Instrumentation Eng. & Dev.","Materials Characterisation",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/T013184/1","07761DFA-885B-449A-AAFC-DD68DD45A477","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","1529782F-9068-4364-888E-46E4FC4881F5","DD7853D6-0095-41C3-8AD1-906BE2A67F31"
"AHRC","AH/V009745/1","Nottingham Trent University","School of Science & Technology","Research Grant","Liang","Haida","","",,,,"","From Lima to Canton and Beyond: An AI-aided heritage materials research platform for studying globalisation through art","12/02/2021","11/02/2024","203201",,,"Active","Art History","Artificial Intelligence","Conservation Science","Instrumentation Eng. & Dev.","Materials Characterisation",,"http://internal-gtr-tomcat-alb-611010599.eu-west-2.elb.amazonaws.com:8080/gtr.portal/projects?ref=AH/V009745/1","674BEA11-F2BF-4048-B697-EF4204AD6FCD","1291772D-DFCE-493A-AEE7-24F7EEAFE0E9","1529782F-9068-4364-888E-46E4FC4881F5","DD7853D6-0095-41C3-8AD1-906BE2A67F31"
